"persona","run_id","max_clicks","category","format","goal_code","goal","start_url","outcome","clicks","elapsed_ms","start_complete","start_matched_groups","first_click_accurate","matched_groups","total_groups","actionable","next_action_clear","disposition","evidence_url","evidence_title","evidence_excerpt","path"
"platform","platform-059","5","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/docs.html","success","0","22","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","Your assistant Apps on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs D","https://confighub.github.io/helm-expt/site/docs.html"
"platform","platform-060","5","navigation","Helm","P-N2","find a promotion example","https://confighub.github.io/helm-expt/site/confighub.html","success","0","20","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","Your assistant Apps on a platform Operate Operate What ConfigHub adds Promote my config Variants Operations Does the cluster match? Why do dev and prod differ? Offering Why trust it Why trust it Known gaps Evidence index Docs D","https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-061","5","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/index.html","success","0","19","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","Platforms and stacks Operate Why trust it Docs ConfigHub Helm first · AICR, Timoni, OCI and YAML examples See what your configuration will do Bring the configuration you or your AI just created. Config Workshop renders it to","https://confighub.github.io/helm-expt/site/index.html"
"platform","platform-062","5","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/ai.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ai.html","AI with review and evidence · Config Workshop","st have been deployed, and the required live check must have run. For AICR, snapshot and diff inspect existing GPU nodes without a recipe or Catalog match. A recipe-dependent expected-resources check applies only after those","https://confighub.github.io/helm-expt/site/ai.html"
"platform","platform-063","5","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/ask.html","success","0","22","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","o inspect the source, values, or package. What will it produce? Helm, AICR, Timoni, or another source tool runs on your machine. The browser checks its output; it does not run the source processor. Can this destination accep","https://confighub.github.io/helm-expt/site/ask.html"
"platform","platform-064","5","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/promote.html","success","0","24","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","file hashes. On the command line: create those object sets with Helm, AICR, OCI, or another source tool. Then use the generated cub variant commands to preview and run the managed promotion. See the website and command-line","https://confighub.github.io/helm-expt/site/promote.html"
"platform","platform-065","5","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","22","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","AI infrastructure section starts with a CPU model and continues into AICR, NIM, and EKS. A new review adds a version instead of replacing the package you already used. If your chart, version, or question is missing, check y","https://confighub.github.io/helm-expt/site/charts/index.html"
"platform","platform-066","5","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/try.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/try.html","Try it: Redis in ten minutes · Config Workshop","ur configuration with your AI assistant . Other paths: choose a Helm, AICR, OCI, YAML, promotion, or fleet example , continue the detailed Redis walkthrough , or keep the result in ConfigHub . The first three steps use no Co","https://confighub.github.io/helm-expt/site/try.html"
"platform","platform-067","5","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/testing.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","tup work that rendered YAML does not explain. AI inference Start with AICR. Compare existing GPU nodes without a recipe, or inspect the exact CPU-starter Applications and OCI without an account, cluster, or GPU. Then continu","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-068","5","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","18","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Operate · Config Workshop","ve inspected the Kubernetes objects. They may have come from Helm, an AICR recipe for AI infrastructure, cub installer, OCI, or plain YAML. This is the third of the three things Config Workshop is : operating apps, platforms","https://confighub.github.io/helm-expt/site/how-it-works.html"
"platform","platform-069","5","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/docs.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","k through an example like yours : start from your own Helm values, an AICR recipe, an OCI package, or Kubernetes YAML. Follow one package end to end : take a single Redis configuration through pulling, verifying, changing, a","https://confighub.github.io/helm-expt/site/docs.html"
"platform","platform-070","5","navigation","AICR","P-N3","find the AICR platform example","https://confighub.github.io/helm-expt/site/confighub.html","success","1","35","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html#platforms","Worked Examples · Config Workshop","tup work that rendered YAML does not explain. AI inference Start with AICR. Compare existing GPU nodes without a recipe, or inspect the exact CPU-starter Applications and OCI without an account, cluster, or GPU. Then continu","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/testing.html#platforms"
"platform","platform-071","5","navigation","YAML","P-N4","find existing YAML app adoption","https://confighub.github.io/helm-expt/site/index.html","success","0","19","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","ort Redis example , choose a deployment method , or compare this with existing tools . Common questions Four common Helm questions These appeared most often in a review of 40 recent public Helm discussions. This is a small resea","https://confighub.github.io/helm-expt/site/index.html"
"platform","platform-072","5","navigation","YAML","P-N4","find existing YAML app adoption","https://confighub.github.io/helm-expt/site/ai.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ai.html","AI with review and evidence · Config Workshop","equired live check must have run. For AICR, snapshot and diff inspect existing GPU nodes without a recipe or Catalog match. A recipe-dependent expected-resources check applies only after those components have been deployed. Star","https://confighub.github.io/helm-expt/site/ai.html"
"platform","platform-073","5","navigation","YAML","P-N4","find existing YAML app adoption","https://confighub.github.io/helm-expt/site/ask.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","CI, Git, or live Kubernetes output. Everything stays on your machine. Existing configuration No comparison; check the candidate by itself Another chart version Installed Helm release Local YAML files OCI package Git path or revi","https://confighub.github.io/helm-expt/site/ask.html"
