row_kind,catalog_layer,customization_layer,row_status,custom_discussion,candidate_source,candidate_state,candidate_inputs,candidate_required_before,parent_base,downstream_space,target_run_status,target_run_receipt,target_run_blockers,chart,version,variant,catalog_tier,adoption_bucket,quirk_features,hard_gap,strongest_evidence,next_action,hook_count,hook_disposition,hook_evidence_version,hook_live_status,lifecycle_route_contract,lifecycle_route_count,lifecycle_route_dispositions,lifecycle_route_execution_modes,lifecycle_route_safe_automatic,lifecycle_route_evidence_version,lifecycle_route_contract_path,lifecycle_route_json_path,render_intent_state,render_intent_next_action,render_intent_path,render_intent_lifecycle_state,render_intent_lifecycle_reason,render_intent_lifecycle_next_action,render_intent_target_state,render_intent_target_reason,render_intent_target_next_action,render_intent_target_requirement_count,render_intent_target_action_count,lane_render_parity,lane_confighub_scan_ops,lane_local_kind,lane_lifecycle_observed,lane_gitops_oci_live,lane_live_dual_parity,lane_two_cluster_kind,core_lanes_complete,outcome_level,production_decision,production_target_scope,variant_promotion,variant_promotion_status,variant_promotion_evidence,variant_promotion_reason,variant_promotion_next_action,active_proof_next_step,active_proof_readiness,active_proof_reason,active_proof_command,active_proof_support_artifact,recipe_path,recipe_catalog_path,variant_path,package_base_path,variant_revision_path,source_lock_path,source_repository_url,source_content_url,github_recipe_url,github_catalog_url,github_package_base_url,completion_action,completion_action_summary,completion_action_families,completion_deferred_cells,completion_owner_lanes
base,F2a,F2a honest default base,real,no,,,,,,,,,,prometheus-community/kube-prometheus-stack,86.1.0,default,,,,,,,2,observed,85.3.0,yes,yes,7,observed:7,target-owned:3; user-executes:4,0/7,85.3.0,data/lifecycle-routes/summary.md,data/lifecycle-routes/routes.json,attached,,data/helm-render-intents/intents/prometheus-community-kube-prometheus-stack-86-1-0-default.yaml,actionable-gap,"8 lifecycle route mappings are attached, but 8 still use evidence from 85.3.3 instead of 86.1.0.","Run the lifecycle proof for 86.1.0, then update the route source version and receipt.",attached,11 target prerequisites declared by this base.,,11,0,yes,yes,yes,yes,yes,yes,no,yes,live-parity,todo,,yes,proven,runs/cl-kube-prometheus-stack-86-1-0-default-confighub-proof/latest/variant-promotion-receipt.yaml,server-side promotion receipt passed,keep receipt fresh when the upstream base changes,inspect-parity-diff,inspect-diff-first,parity: semantic object diff,npm run kind-parity:run -- --chart prometheus-community/kube-prometheus-stack --version 86.1.0 --base default,,recipes/prometheus-community/kube-prometheus-stack/86.1.0,recipes/prometheus-community/kube-prometheus-stack/86.1.0/CATALOG.md,recipes/prometheus-community/kube-prometheus-stack/86.1.0/variants/default/variant.yaml,packages/prometheus-community/kube-prometheus-stack/86.1.0/bases/default,recipes/prometheus-community/kube-prometheus-stack/86.1.0/revisions/default/r001/variant-revision.yaml,recipes/prometheus-community/kube-prometheus-stack/86.1.0/source-lock.yaml,https://prometheus-community.github.io/helm-charts,,https://github.com/confighub/helm-expt/tree/main/recipes/prometheus-community/kube-prometheus-stack/86.1.0,https://github.com/confighub/helm-expt/blob/main/recipes/prometheus-community/kube-prometheus-stack/86.1.0/CATALOG.md,https://github.com/confighub/helm-expt/tree/main/packages/prometheus-community/kube-prometheus-stack/86.1.0/bases/default,model,model:1,CCP-11:crd-lifecycle,0,Claude-non-live:1
base,F2b,F2b rendered standard fork,real,no,,,,,,,,,,prometheus-community/kube-prometheus-stack,86.1.0,no-crds,,,,,,,2,observed,85.3.0,yes,yes,7,observed:7,target-owned:3; user-executes:4,0/7,85.3.0,data/lifecycle-routes/summary.md,data/lifecycle-routes/routes.json,attached,,data/helm-render-intents/intents/prometheus-community-kube-prometheus-stack-86-1-0-no-crds.yaml,actionable-gap,"8 lifecycle route mappings are attached, but 8 still use evidence from 85.3.3 instead of 86.1.0.","Run the lifecycle proof for 86.1.0, then update the route source version and receipt.",attached,11 target prerequisites declared by this base.,,11,0,yes,yes,yes,yes,yes,yes,yes,yes,live-parity,todo,,yes,proven,runs/cl-kube-prometheus-stack-86-1-0-no-crds-confighub-proof/latest/variant-promotion-receipt.yaml,server-side promotion receipt passed,keep receipt fresh when the upstream base changes,,,,,,recipes/prometheus-community/kube-prometheus-stack/86.1.0,recipes/prometheus-community/kube-prometheus-stack/86.1.0/CATALOG.md,recipes/prometheus-community/kube-prometheus-stack/86.1.0/variants/no-crds/variant.yaml,packages/prometheus-community/kube-prometheus-stack/86.1.0/bases/no-crds,recipes/prometheus-community/kube-prometheus-stack/86.1.0/revisions/no-crds/r001/variant-revision.yaml,recipes/prometheus-community/kube-prometheus-stack/86.1.0/source-lock.yaml,https://prometheus-community.github.io/helm-charts,,https://github.com/confighub/helm-expt/tree/main/recipes/prometheus-community/kube-prometheus-stack/86.1.0,https://github.com/confighub/helm-expt/blob/main/recipes/prometheus-community/kube-prometheus-stack/86.1.0/CATALOG.md,https://github.com/confighub/helm-expt/tree/main/packages/prometheus-community/kube-prometheus-stack/86.1.0/bases/no-crds,-,,,0,
source,F1,F1 upstream chart source,real,no,,,,,,,,,,prometheus-community/kube-prometheus-stack,87.15.1,(source),,source-chart,,,source-lock,choose or create an F2 base before rendering or deploying,2,observed,85.3.0,yes,n/a,,,,,,,,attached,,,n/a,,,n/a,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,source-lock,n/a,,n/a,not-applicable-source,,"source rows are upstream chart inputs, not server-side promotion evidence",choose or create an F2 base before server-side variant promotion applies,,,,,,recipes/prometheus-community/kube-prometheus-stack/87.15.1,data/kubara-catalog-release/recipe-views/recipes/prometheus-community/kube-prometheus-stack/87.15.1/CATALOG.md,,,,recipes/prometheus-community/kube-prometheus-stack/87.15.1/source-lock.yaml,https://prometheus-community.github.io/helm-charts,,https://github.com/confighub/helm-expt/tree/main/recipes/prometheus-community/kube-prometheus-stack/87.15.1,https://github.com/confighub/helm-expt/blob/main/data/kubara-catalog-release/recipe-views/recipes/prometheus-community/kube-prometheus-stack/87.15.1/CATALOG.md,https://github.com/confighub/helm-expt/tree/main/packages/prometheus-community/kube-prometheus-stack/87.15.1/bases/default,-,,,0,
base,F2a,F2a honest default base,real,no,,,,,,,,,,prometheus-community/kube-prometheus-stack,87.15.1,default,,,,,,,2,observed,85.3.0,yes,yes,7,observed:7,target-owned:3; user-executes:4,0/7,85.3.0,data/lifecycle-routes/summary.md,data/lifecycle-routes/routes.json,attached,,data/helm-render-intents/intents/prometheus-community-kube-prometheus-stack-87-15-1-default.yaml,actionable-gap,"8 lifecycle route mappings are attached, but 8 still use evidence from 85.3.3 instead of 87.15.1.","Run the lifecycle proof for 87.15.1, then update the route source version and receipt.",attached,11 target prerequisites declared by this base.,,11,0,yes,todo,todo,todo,yes,todo,todo,no,render-parity,todo,,todo,missing-status,,no server-side promotion status row exists yet for this base,generate or run the server-side variant promotion status for this base,,,,,,recipes/prometheus-community/kube-prometheus-stack/87.15.1,data/kubara-catalog-release/recipe-views/recipes/prometheus-community/kube-prometheus-stack/87.15.1/CATALOG.md,recipes/prometheus-community/kube-prometheus-stack/87.15.1/variants/default/variant.yaml,packages/prometheus-community/kube-prometheus-stack/87.15.1/bases/default,recipes/prometheus-community/kube-prometheus-stack/87.15.1/revisions/default/r001/variant-revision.yaml,recipes/prometheus-community/kube-prometheus-stack/87.15.1/source-lock.yaml,https://prometheus-community.github.io/helm-charts,,https://github.com/confighub/helm-expt/tree/main/recipes/prometheus-community/kube-prometheus-stack/87.15.1,https://github.com/confighub/helm-expt/blob/main/data/kubara-catalog-release/recipe-views/recipes/prometheus-community/kube-prometheus-stack/87.15.1/CATALOG.md,https://github.com/confighub/helm-expt/tree/main/packages/prometheus-community/kube-prometheus-stack/87.15.1/bases/default,-,,,0,
base,F2b,F2b rendered standard fork,real,no,,,,,,,,,,prometheus-community/kube-prometheus-stack,87.15.1,existing-secret,,,,,,,2,observed,85.3.0,yes,yes,7,observed:7,target-owned:3; user-executes:4,0/7,85.3.0,data/lifecycle-routes/summary.md,data/lifecycle-routes/routes.json,attached,,data/helm-render-intents/intents/prometheus-community-kube-prometheus-stack-87-15-1-existing-secret.yaml,actionable-gap,"7 lifecycle route mappings are attached, but 7 still use evidence from 85.3.0 instead of 87.15.1.","Run the lifecycle proof for 87.15.1, then update the route source version and receipt.",attached,12 target prerequisites declared by this base.,,12,0,yes,todo,todo,todo,todo,todo,todo,no,render-parity,todo,,todo,missing-status,,no server-side promotion status row exists yet for this base,generate or run the server-side variant promotion status for this base,,,,,,recipes/prometheus-community/kube-prometheus-stack/87.15.1,data/kubara-catalog-release/recipe-views/recipes/prometheus-community/kube-prometheus-stack/87.15.1/CATALOG.md,recipes/prometheus-community/kube-prometheus-stack/87.15.1/variants/existing-secret/variant.yaml,packages/prometheus-community/kube-prometheus-stack/87.15.1/bases/existing-secret,recipes/prometheus-community/kube-prometheus-stack/87.15.1/revisions/existing-secret/r001/variant-revision.yaml,recipes/prometheus-community/kube-prometheus-stack/87.15.1/source-lock.yaml,https://prometheus-community.github.io/helm-charts,,https://github.com/confighub/helm-expt/tree/main/recipes/prometheus-community/kube-prometheus-stack/87.15.1,https://github.com/confighub/helm-expt/blob/main/data/kubara-catalog-release/recipe-views/recipes/prometheus-community/kube-prometheus-stack/87.15.1/CATALOG.md,https://github.com/confighub/helm-expt/tree/main/packages/prometheus-community/kube-prometheus-stack/87.15.1/bases/existing-secret,-,,,0,
base,F2b,F2b rendered standard fork,real,no,,,,,,,,,,prometheus-community/kube-prometheus-stack,87.15.1,no-crds,,,,,,,2,observed,85.3.0,yes,yes,7,observed:7,target-owned:3; user-executes:4,0/7,85.3.0,data/lifecycle-routes/summary.md,data/lifecycle-routes/routes.json,attached,,data/helm-render-intents/intents/prometheus-community-kube-prometheus-stack-87-15-1-no-crds.yaml,actionable-gap,"8 lifecycle route mappings are attached, but 8 still use evidence from 85.3.3 instead of 87.15.1.","Run the lifecycle proof for 87.15.1, then update the route source version and receipt.",attached,11 target prerequisites declared by this base.,,11,0,yes,todo,todo,todo,yes,todo,todo,no,render-parity,todo,,todo,missing-status,,no server-side promotion status row exists yet for this base,generate or run the server-side variant promotion status for this base,,,,,,recipes/prometheus-community/kube-prometheus-stack/87.15.1,data/kubara-catalog-release/recipe-views/recipes/prometheus-community/kube-prometheus-stack/87.15.1/CATALOG.md,recipes/prometheus-community/kube-prometheus-stack/87.15.1/variants/no-crds/variant.yaml,packages/prometheus-community/kube-prometheus-stack/87.15.1/bases/no-crds,recipes/prometheus-community/kube-prometheus-stack/87.15.1/revisions/no-crds/r001/variant-revision.yaml,recipes/prometheus-community/kube-prometheus-stack/87.15.1/source-lock.yaml,https://prometheus-community.github.io/helm-charts,,https://github.com/confighub/helm-expt/tree/main/recipes/prometheus-community/kube-prometheus-stack/87.15.1,https://github.com/confighub/helm-expt/blob/main/data/kubara-catalog-release/recipe-views/recipes/prometheus-community/kube-prometheus-stack/87.15.1/CATALOG.md,https://github.com/confighub/helm-expt/tree/main/packages/prometheus-community/kube-prometheus-stack/87.15.1/bases/no-crds,-,,,0,
source,F1,F1 upstream chart source,real,no,,,,,,,,,,prometheus-community/kube-prometheus-stack,87.19.2,(source),,source-chart,,,source-lock,choose or create an F2 base before rendering or deploying,2,observed,85.3.0,yes,n/a,,,,,,,,attached,,,n/a,,,n/a,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,source-lock,n/a,,n/a,not-applicable-source,,"source rows are upstream chart inputs, not server-side promotion evidence",choose or create an F2 base before server-side variant promotion applies,,,,,,recipes/prometheus-community/kube-prometheus-stack/87.19.2,data/kubara-catalog-release/recipe-views/recipes/prometheus-community/kube-prometheus-stack/87.19.2/CATALOG.md,,,,recipes/prometheus-community/kube-prometheus-stack/87.19.2/source-lock.yaml,https://prometheus-community.github.io/helm-charts,,https://github.com/confighub/helm-expt/tree/main/recipes/prometheus-community/kube-prometheus-stack/87.19.2,https://github.com/confighub/helm-expt/blob/main/data/kubara-catalog-release/recipe-views/recipes/prometheus-community/kube-prometheus-stack/87.19.2/CATALOG.md,https://github.com/confighub/helm-expt/tree/main/packages/prometheus-community/kube-prometheus-stack/87.19.2/bases/default,-,,,0,
base,F2a,F2a honest default base,real,no,,,,,,,,,,prometheus-community/kube-prometheus-stack,87.19.2,default,,,,,,,2,observed,85.3.0,yes,yes,7,observed:7,target-owned:3; user-executes:4,0/7,85.3.0,data/lifecycle-routes/summary.md,data/lifecycle-routes/routes.json,attached,,data/helm-render-intents/intents/prometheus-community-kube-prometheus-stack-87-19-2-default.yaml,actionable-gap,"8 lifecycle route mappings are attached, but 8 still use evidence from 85.3.3 instead of 87.19.2.","Run the lifecycle proof for 87.19.2, then update the route source version and receipt.",attached,11 target prerequisites declared by this base.,,11,0,yes,todo,todo,todo,yes,todo,todo,no,render-parity,todo,,todo,missing-status,,no server-side promotion status row exists yet for this base,generate or run the server-side variant promotion status for this base,,,,,,recipes/prometheus-community/kube-prometheus-stack/87.19.2,data/kubara-catalog-release/recipe-views/recipes/prometheus-community/kube-prometheus-stack/87.19.2/CATALOG.md,recipes/prometheus-community/kube-prometheus-stack/87.19.2/variants/default/variant.yaml,packages/prometheus-community/kube-prometheus-stack/87.19.2/bases/default,recipes/prometheus-community/kube-prometheus-stack/87.19.2/revisions/default/r001/variant-revision.yaml,recipes/prometheus-community/kube-prometheus-stack/87.19.2/source-lock.yaml,https://prometheus-community.github.io/helm-charts,,https://github.com/confighub/helm-expt/tree/main/recipes/prometheus-community/kube-prometheus-stack/87.19.2,https://github.com/confighub/helm-expt/blob/main/data/kubara-catalog-release/recipe-views/recipes/prometheus-community/kube-prometheus-stack/87.19.2/CATALOG.md,https://github.com/confighub/helm-expt/tree/main/packages/prometheus-community/kube-prometheus-stack/87.19.2/bases/default,-,,,0,
base,F2b,F2b rendered standard fork,real,no,,,,,,,,,,prometheus-community/kube-prometheus-stack,87.19.2,existing-secret,,,,,,,2,observed,85.3.0,yes,yes,7,observed:7,target-owned:3; user-executes:4,0/7,85.3.0,data/lifecycle-routes/summary.md,data/lifecycle-routes/routes.json,attached,,data/helm-render-intents/intents/prometheus-community-kube-prometheus-stack-87-19-2-existing-secret.yaml,actionable-gap,"7 lifecycle route mappings are attached, but 7 still use evidence from 85.3.0 instead of 87.19.2.","Run the lifecycle proof for 87.19.2, then update the route source version and receipt.",attached,12 target prerequisites declared by this base.,,12,0,yes,todo,todo,todo,todo,todo,todo,no,render-parity,todo,,todo,missing-status,,no server-side promotion status row exists yet for this base,generate or run the server-side variant promotion status for this base,,,,,,recipes/prometheus-community/kube-prometheus-stack/87.19.2,data/kubara-catalog-release/recipe-views/recipes/prometheus-community/kube-prometheus-stack/87.19.2/CATALOG.md,recipes/prometheus-community/kube-prometheus-stack/87.19.2/variants/existing-secret/variant.yaml,packages/prometheus-community/kube-prometheus-stack/87.19.2/bases/existing-secret,recipes/prometheus-community/kube-prometheus-stack/87.19.2/revisions/existing-secret/r001/variant-revision.yaml,recipes/prometheus-community/kube-prometheus-stack/87.19.2/source-lock.yaml,https://prometheus-community.github.io/helm-charts,,https://github.com/confighub/helm-expt/tree/main/recipes/prometheus-community/kube-prometheus-stack/87.19.2,https://github.com/confighub/helm-expt/blob/main/data/kubara-catalog-release/recipe-views/recipes/prometheus-community/kube-prometheus-stack/87.19.2/CATALOG.md,https://github.com/confighub/helm-expt/tree/main/packages/prometheus-community/kube-prometheus-stack/87.19.2/bases/existing-secret,-,,,0,
base,F2b,F2b rendered standard fork,real,no,,,,,,,,,,prometheus-community/kube-prometheus-stack,87.19.2,no-crds,,,,,,,2,observed,85.3.0,yes,yes,7,observed:7,target-owned:3; user-executes:4,0/7,85.3.0,data/lifecycle-routes/summary.md,data/lifecycle-routes/routes.json,attached,,data/helm-render-intents/intents/prometheus-community-kube-prometheus-stack-87-19-2-no-crds.yaml,actionable-gap,"8 lifecycle route mappings are attached, but 8 still use evidence from 85.3.3 instead of 87.19.2.","Run the lifecycle proof for 87.19.2, then update the route source version and receipt.",attached,11 target prerequisites declared by this base.,,11,0,yes,todo,todo,todo,yes,todo,todo,no,render-parity,todo,,todo,missing-status,,no server-side promotion status row exists yet for this base,generate or run the server-side variant promotion status for this base,,,,,,recipes/prometheus-community/kube-prometheus-stack/87.19.2,data/kubara-catalog-release/recipe-views/recipes/prometheus-community/kube-prometheus-stack/87.19.2/CATALOG.md,recipes/prometheus-community/kube-prometheus-stack/87.19.2/variants/no-crds/variant.yaml,packages/prometheus-community/kube-prometheus-stack/87.19.2/bases/no-crds,recipes/prometheus-community/kube-prometheus-stack/87.19.2/revisions/no-crds/r001/variant-revision.yaml,recipes/prometheus-community/kube-prometheus-stack/87.19.2/source-lock.yaml,https://prometheus-community.github.io/helm-charts,,https://github.com/confighub/helm-expt/tree/main/recipes/prometheus-community/kube-prometheus-stack/87.19.2,https://github.com/confighub/helm-expt/blob/main/data/kubara-catalog-release/recipe-views/recipes/prometheus-community/kube-prometheus-stack/87.19.2/CATALOG.md,https://github.com/confighub/helm-expt/tree/main/packages/prometheus-community/kube-prometheus-stack/87.19.2/bases/no-crds,-,,,0,
source,F1,F1 upstream chart source,real,no,,,,,,,,,,prometheus-community/kube-state-metrics,7.4.0,(source),next80-proof-grade,source-chart,generated-facts;tpl;capabilities;cluster-rbac;stateful-storage,,source-lock,choose or create an F2 base before rendering or deploying,,,,n/a,n/a,,,,,,,,attached,,,n/a,,,n/a,,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,source-lock,n/a,,n/a,not-applicable-source,,"source rows are upstream chart inputs, not server-side promotion evidence",choose or create an F2 base before server-side variant promotion applies,,,,,,recipes/prometheus-community/kube-state-metrics/7.4.0,recipes/prometheus-community/kube-state-metrics/7.4.0/CATALOG.md,,,,recipes/prometheus-community/kube-state-metrics/7.4.0/source-lock.yaml,https://prometheus-community.github.io/helm-charts,,https://github.com/confighub/helm-expt/tree/main/recipes/prometheus-community/kube-state-metrics/7.4.0,https://github.com/confighub/helm-expt/blob/main/recipes/prometheus-community/kube-state-metrics/7.4.0/CATALOG.md,https://github.com/confighub/helm-expt/tree/main/packages/prometheus-community/kube-state-metrics/7.4.0/bases/default,-,,,0,
