"persona","run_id","category","format","goal_code","goal","start_url","outcome","clicks","elapsed_ms","start_complete","start_matched_groups","first_click_accurate","matched_groups","total_groups","actionable","next_action_clear","disposition","evidence_url","evidence_title","evidence_excerpt","path"
"platform","platform-086","action","Helm","P-A2","create an environment variant","https://confighub.github.io/helm-expt/site/try.html","success","2","62","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/docs/user/variants-after-upload.html","After Upload: Create A Variant And Promote Changes · Config Workshop","After Upload: Create A Variant And Promote Changes · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Guides Catalog Check my config Promote my config Dep","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/testing.html -> https://confighub.github.io/helm-expt/site/d/docs/user/variants-after-upload.html"
"platform","platform-087","action","Helm","P-A2","create an environment variant","https://confighub.github.io/helm-expt/site/testing.html","success","1","51","no","2","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/docs/user/variants-after-upload.html","After Upload: Create A Variant And Promote Changes · Config Workshop","After Upload: Create A Variant And Promote Changes · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Guides Catalog Check my config Promote my config Dep","https://confighub.github.io/helm-expt/site/testing.html -> https://confighub.github.io/helm-expt/site/d/docs/user/variants-after-upload.html"
"platform","platform-088","action","Helm","P-A2","create an environment variant","https://confighub.github.io/helm-expt/site/how-it-works.html","success","1","39","no","3","yes","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","rkshop-review.json . Its handoff commands upload the objects with cub variant upload and attach both file hashes. The commands also create a Provider None review Unit in the same Space. Provider None keeps the review beside the","https://confighub.github.io/helm-expt/site/how-it-works.html -> https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-089","action","Helm","P-A2","create an environment variant","https://confighub.github.io/helm-expt/site/docs.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","OCI. Change or operate saved configuration How do I make environment variants? Create, compare, and promote development and production variants. How do I test a change before promotion? Compare the current and proposed Kuberne","https://confighub.github.io/helm-expt/site/docs.html"
"platform","platform-090","action","Helm","P-A2","create an environment variant","https://confighub.github.io/helm-expt/site/confighub.html","success","0","18","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","rkshop-review.json . Its handoff commands upload the objects with cub variant upload and attach both file hashes. The commands also create a Provider None review Unit in the same Space. Provider None keeps the review beside the","https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-091","action","Helm","P-A3","promote development to production","https://confighub.github.io/helm-expt/site/index.html","success","0","18","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","touched $ cub installer setup \ --pull oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3 \ --base reuse-existing-secret \ --namespace redis --work-dir ./redis \ --non-interactive --output-","https://confighub.github.io/helm-expt/site/index.html"
"platform","platform-092","action","Helm","P-A3","promote development to production","https://confighub.github.io/helm-expt/site/guides.html","success","2","50","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","t change. ConfigHub shows exact diffs, promotes reviewed changes from development to production, and compares approved configuration with your clusters. Keep a reviewed result in ConfigHub Open the tutorial New to cub ? Install the","https://confighub.github.io/helm-expt/site/guides.html -> https://confighub.github.io/helm-expt/site/promote.html -> https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-093","action","Helm","P-A3","promote development to production","https://confighub.github.io/helm-expt/site/ask.html","success","2","61","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","t change. ConfigHub shows exact diffs, promotes reviewed changes from development to production, and compares approved configuration with your clusters. Keep a reviewed result in ConfigHub Open the tutorial New to cub ? Install the","https://confighub.github.io/helm-expt/site/ask.html -> https://confighub.github.io/helm-expt/site/promote.html -> https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-094","action","Helm","P-A3","promote development to production","https://confighub.github.io/helm-expt/site/charts/index.html","success","2","61","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","t change. ConfigHub shows exact diffs, promotes reviewed changes from development to production, and compares approved configuration with your clusters. Keep a reviewed result in ConfigHub Open the tutorial New to cub ? Install the","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/promote.html -> https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-095","action","Helm","P-A3","promote development to production","https://confighub.github.io/helm-expt/site/try.html","success","2","58","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","t change. ConfigHub shows exact diffs, promotes reviewed changes from development to production, and compares approved configuration with your clusters. Keep a reviewed result in ConfigHub Open the tutorial New to cub ? Install the","https://confighub.github.io/helm-expt/site/try.html -> https://confighub.github.io/helm-expt/site/promote.html -> https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-096","action","Helm","P-A3","promote development to production","https://confighub.github.io/helm-expt/site/testing.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","ame objects go into ConfigHub. There you change a value, move it from development to staging, and roll it back. Keep the result in ConfigHub . If you do not want Redis, choose the input you have below. Every path ends with exact fi","https://confighub.github.io/helm-expt/site/testing.html"
"platform","platform-097","action","Helm","P-A3","promote development to production","https://confighub.github.io/helm-expt/site/how-it-works.html","success","2","62","no","2","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","t change. ConfigHub shows exact diffs, promotes reviewed changes from development to production, and compares approved configuration with your clusters. Keep a reviewed result in ConfigHub Open the tutorial New to cub ? Install the","https://confighub.github.io/helm-expt/site/how-it-works.html -> https://confighub.github.io/helm-expt/site/promote.html -> https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-098","action","Helm","P-A3","promote development to production","https://confighub.github.io/helm-expt/site/docs.html","success","0","17","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","tion How do I make environment variants? Create, compare, and promote development and production variants. How do I test a change before promotion? Compare the current and proposed Kubernetes objects in your browser. The result nam","https://confighub.github.io/helm-expt/site/docs.html"
"platform","platform-099","action","Helm","P-A3","promote development to production","https://confighub.github.io/helm-expt/site/confighub.html","success","0","18","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","t change. ConfigHub shows exact diffs, promotes reviewed changes from development to production, and compares approved configuration with your clusters. Keep a reviewed result in ConfigHub Open the tutorial New to cub ? Install the","https://confighub.github.io/helm-expt/site/confighub.html"
"platform","platform-100","action","Helm","P-A4","assign configuration to a fleet","https://confighub.github.io/helm-expt/site/index.html","success","0","18","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","ls, and rollout history. Needs an account and a cluster: the standing fleet record. 1. Find a tested configuration 112 components Choose an exact chart version and a useful starting configuration. Retained versions stay pulla","https://confighub.github.io/helm-expt/site/index.html"
